"Time"	rstA	csgD	ompR	bolA	rcsB	csgE	csgG	csgF	sra	ompF	omrA	ampC	omrB	iraP	adrA	tppB
1100	0,6296359	0,4013003	0,6782190	0,1467506	0,8303144	0,1168617	0,3713531	0,6651656	0,0315617	0,2359795	0,7290636	0,5416252	0,6838820	0,3150325	0,5836268	0,6276366

0	0,6695680	0,5773353	0,7063107	0,1962802	0,7796289	0,1676699	0,3636748	0,7406248	0,0320700	0,2639885	0,5600953	0,4756304	0,5546357	0,4193537	0,4793930	0,6627252
20	0,7568274	0,6014059	0,6408286	0,1389608	0,7612718	0,0645140	0,3739599	0,7392377	0,0564395	0,2186040	0,7817447	0,4254002	0,5346261	0,5526756	0,4978736	0,5852004
40	0,6869414	0,4988012	0,5195919	0,1960505	0,8613563	0,0922410	0,3936708	0,6142236	0,0692800	0,2575419	0,5149178	0,3602723	0,6248745	0,4902920	0,5286943	0,6684427
60	0,6459765	0,5289696	0,3588239	0,2005758	0,6058380	0,1431820	0,4018388	0,5300689	0,1068414	0,2568768	0,6762136	0,3713027	0,5430995	0,4294329	0,5843015	0,6724188
80	0,7896752	0,5513608	0,3384605	0,2095626	0,7635702	0,0371666	0,4018340	0,3216116	0,0799571	0,2162185	0,5741573	0,3145625	0,5657425	0,4245294	0,5941200	0,7990960
100	0,7351685	0,5266999	0,3500959	0,2278043	0,6511299	0,0384491	0,4078354	0,2592054	0,0934458	0,2167638	0,6660134	0,2599329	0,4280526	0,4388806	0,5497026	0,9054448
120	0,7519069	0,5172219	0,2657165	0,2690279	0,6635621	0,0416034	0,3651652	0,2281349	0,1299755	0,2890025	0,8105696	0,2500701	0,5900709	0,5300265	0,4632095	0,7184006
140	0,6761819	0,5663471	0,2830712	0,2792225	0,6264104	0,0110452	0,3830734	0,1695711	0,1276530	0,3487885	0,7550281	0,2034315	0,5616605	0,4455945	0,5411374	0,7558523
160	0,6706795	0,4990098	0,3560013	0,3564095	0,7272660	0,0052826	0,2876632	0,0878974	0,1229525	0,3228555	0,7303609	0,1481977	0,7424995	0,4657452	0,4041176	0,7392040
180	0,6600361	0,4681711	0,2931848	0,3499606	0,5950132	0,0097248	0,3041425	0,0786579	0,1366217	0,3639690	0,7023050	0,1664935	0,6828570	0,4332024	0,5057539	0,7072970
200	0,7338318	0,5443925	0,2429102	0,3704812	0,6631735	0,0157619	0,3871230	0,0687859	0,2111993	0,4405681	0,5558980	0,1415807	0,5396256	0,4646545	0,5508513	0,7750688
220	0,8211906	0,4990938	0,2488700	0,3744936	0,9096956	0,0026215	0,3268524	0,0382055	0,1668716	0,3215809	0,5326790	0,1179465	0,5705212	0,5228125	0,5702014	0,7539526
240	0,6866462	0,4600437	0,2282956	0,4890982	0,6410777	0,0029714	0,4221534	0,0401133	0,1741695	0,4821691	0,5424605	0,0804706	0,6138591	0,5150086	0,4823956	0,6781908
260	0,7805634	0,3865641	0,2084133	0,4914679	0,5672953	0,0092883	0,3678512	0,0426714	0,2911758	0,5267271	0,5629050	0,0938882	0,5590775	0,4490842	0,4826449	0,6633418
280	0,6996744	0,4131792	0,3004606	0,5386487	0,7890525	0,0019423	0,3573011	0,0246618	0,3028090	0,5511446	0,5529023	0,0926128	0,5023611	0,3599019	0,5319874	0,8237078
300	0,7081996	0,4091852	0,2382839	0,5853404	0,7434586	0,0033562	0,3164003	0,0265459	0,4029610	0,5079809	0,6256917	0,0646806	0,5296084	0,5594596	0,5408296	0,6078928
320	0,8465990	0,4103406	0,2830899	0,4989221	0,7809823	0,0009303	0,2841903	0,0274764	0,3429890	0,6564558	0,5500389	0,0652213	0,5365066	0,4462898	0,5860108	0,7499757
340	0,8187845	0,3887988	0,2705402	0,4337487	0,6768358	0,0015676	0,2567349	0,0183854	0,3790522	0,5387874	0,7280493	0,0407056	0,5740293	0,3927752	0,4873851	0,6347842
360	0,7537920	0,4007077	0,2234799	0,5899480	0,7854784	0,0009079	0,3450927	0,0288880	0,2644930	0,5083763	0,5401570	0,0376277	0,4335475	0,3143208	0,5358710	0,7179188
380	0,7188797	0,4694031	0,2693956	0,5135137	0,7957583	0,0028748	0,3658352	0,0244260	0,2774752	0,3569669	0,6478167	0,0289345	0,5409159	0,4320667	0,4948110	0,6130026
400	0,7302826	0,3447820	0,1819729	0,4399249	0,8661639	0,0033060	0,2619997	0,0077313	0,3167854	0,4997798	0,6332102	0,0161106	0,5311621	0,3835071	0,4959373	0,6419786
420	0,7607549	0,4232112	0,2401198	0,4678124	0,6622270	0,0054800	0,3858421	0,0073495	0,3156409	0,5501763	0,6175248	0,0292285	0,5210507	0,3401699	0,6289250	0,6205130
440	0,7740016	0,4572876	0,1978281	0,4660570	0,7918208	0,0007806	0,3239435	0,0108177	0,3435306	0,5502419	0,6685598	0,0373665	0,4974366	0,3940336	0,4177906	0,5523612
460	0,7167509	0,3930723	0,2046635	0,5194195	0,7519732	0,0008720	0,4328295	0,0024066	0,4512075	0,5484439	0,5173789	0,0370189	0,4417095	0,4010674	0,4809735	0,5955585
480	0,6285309	0,3816868	0,2252405	0,5399796	0,8541856	0,0009509	0,3887786	0,0142996	0,3424897	0,5739795	0,6462606	0,0487012	0,4011937	0,2834938	0,5220587	0,6375781
500	0,7081377	0,4108273	0,2511063	0,4611692	0,7071164	0,0006821	0,3493892	0,0053708	0,3692045	0,5633677	0,6117742	0,0499259	0,5522210	0,3557469	0,4886503	0,7296484
520	0,7143631	0,3429257	0,2357136	0,4910121	0,6246153	0,0019725	0,2959424	0,0118181	0,3801612	0,6740409	0,5916055	0,0501233	0,4323578	0,3872160	0,3545293	0,6598113
540	0,6007087	0,3727497	0,2488621	0,4252796	0,7482580	0,0038253	0,3661517	0,0044683	0,4719661	0,5866900	0,6659086	0,0843802	0,4630889	0,3059005	0,4939132	0,7039044
560	0,6133527	0,3298409	0,2398156	0,4381828	0,8397947	0,0000000	0,3939754	0,0167933	0,3121350	0,6075857	0,6670928	0,0765296	0,6241054	0,2862376	0,4677644	0,6090092
580	0,6695564	0,3234454	0,3238260	0,4924533	0,7897379	0,0032360	0,3152644	0,1318471	0,3180197	0,6136223	0,6169354	0,0618769	0,4250616	0,2799532	0,3963243	0,5869455
600	0,5525084	0,3432373	0,2481026	0,4542158	0,7087073	0,0151983	0,3229680	0,1593037	0,3439731	0,6026718	0,5588647	0,0380074	0,5691004	0,3311036	0,3836794	0,6106222
620	0,6414132	0,4347179	0,3936806	0,4558517	0,6726541	0,0172875	0,3374781	0,3141359	0,2881139	0,6157895	0,6821546	0,0432143	0,6296013	0,4408218	0,3494176	0,6844111
640	0,6886208	0,4311181	0,4852529	0,5272119	0,6601312	0,0027845	0,3282328	0,4926902	0,1986310	0,5790080	0,5497963	0,0472887	0,5600285	0,3452315	0,3640046	0,7465891
660	0,7473972	0,3733019	0,5727944	0,4624683	0,6604941	0,0109373	0,2757496	0,5275744	0,2059118	0,3859519	0,6228734	0,1070018	0,6254459	0,3563737	0,3610642	0,6926911
680	0,8137651	0,4275090	0,6833244	0,3042546	0,6338883	0,0429863	0,3396837	0,5986838	0,1371734	0,3377794	0,6942545	0,0434671	0,6094773	0,3464819	0,3262833	0,8401608
700	0,7927329	0,4636015	0,6866084	0,2849350	0,6693140	0,0445530	0,3155573	0,5905830	0,0957954	0,3382106	0,6024647	0,0621434	0,6197455	0,4270545	0,4245096	0,5747006
720	0,7446762	0,4107195	0,6598788	0,2283618	0,7788058	0,0598506	0,3315214	0,7044712	0,0546450	0,4378409	0,5677576	0,0799012	0,5755029	0,3702735	0,3932797	0,6575352
740	0,8927548	0,4411721	0,8276053	0,2233583	0,6341569	0,0541595	0,3806037	0,6306410	0,0287049	0,3071142	0,6353184	0,0580438	0,5411137	0,4318874	0,5194458	0,7651700
760	0,7736857	0,4016792	0,7081776	0,1670975	0,7839271	0,0624640	0,3673272	0,7395577	0,0454591	0,2686483	0,7424336	0,1798609	0,7593366	0,3902200	0,4324268	0,8687999
780	0,8034909	0,3724607	0,7566584	0,2258808	0,7050396	0,0575075	0,3433656	0,6782948	0,0306424	0,2004426	0,7121910	0,1541310	0,6037785	0,4700999	0,4750030	0,8598050
800	0,7439050	0,3715092	0,6224926	0,1558512	0,7795128	0,0995540	0,3480893	0,7650373	0,0356528	0,2523286	0,6991076	0,2049683	0,6450611	0,3484162	0,4168606	0,6339377
820	0,7895715	0,4447912	0,6996056	0,1217816	0,7644385	0,0580272	0,2585821	0,7717757	0,0446296	0,2214809	0,8028745	0,2789602	0,7012498	0,4099285	0,5272224	0,7738452
840	0,7214403	0,4518692	0,6952827	0,1335389	0,8384436	0,0699247	0,3812130	0,7684917	0,0992049	0,2944945	0,7797151	0,2726681	0,6561349	0,4712578	0,4167013	0,6383174
860	0,7123092	0,4335068	0,9559517	0,1038225	0,6642633	0,0731112	0,2408499	0,7808193	0,0431710	0,1843527	0,7452427	0,3047741	0,6110633	0,4412108	0,5101136	0,6967715
880	0,6696036	0,4396976	0,8152131	0,1549312	0,6125644	0,0863014	0,3762189	0,7149069	0,0527738	0,1816213	0,7684295	0,3438118	0,7190180	0,4304795	0,4007214	0,7256839
900	0,8923157	0,3991404	0,8737295	0,0831059	0,8670213	0,0987612	0,3339854	0,7032825	0,0892072	0,1894508	0,6981970	0,4508607	0,7758863	0,4930272	0,4846593	0,7621047
920	0,7017501	0,4094671	0,6784794	0,1294553	0,7329645	0,0578364	0,4066779	0,7439027	0,0677547	0,2560712	0,6571981	0,4774824	0,6428018	0,3562730	0,4696236	0,6901168
940	0,6162831	0,4929732	0,7101399	0,1204529	0,7970566	0,0857532	0,2987812	0,9095243	0,0673671	0,2131009	0,6805289	0,5204400	0,7680767	0,3546463	0,3924530	0,8041670
960	0,8611779	0,3491763	0,7148381	0,1060652	0,7675684	0,0912656	0,2504801	0,8021800	0,0359327	0,1901051	0,6901095	0,4493058	0,6678328	0,4743507	0,5528552	0,5982293
980	0,7202991	0,4259982	0,7430391	0,1104958	0,8015802	0,1037864	0,3076142	0,7682741	0,0393372	0,2136416	0,8131116	0,5367713	0,6312686	0,4570789	0,4735196	0,6024143
1000	0,7078631	0,3896338	0,7075454	0,1326571	0,7969638	0,1122931	0,3377392	0,9076427	0,0253172	0,2144479	0,7939455	0,4660886	0,6650418	0,3563255	0,5828726	0,7115952
1020	0,6943092	0,4414876	0,6201065	0,1567247	0,7891114	0,0640922	0,2831609	0,8057519	0,0454129	0,1513302	0,8281603	0,5111207	0,6270069	0,3887809	0,4501541	0,7397406
1040	0,7778955	0,4615386	0,5656987	0,1198618	0,7704380	0,0771278	0,4071865	0,8221636	0,0334192	0,2052231	0,5831475	0,5408468	0,7585995	0,3541045	0,4035783	0,6232336
1060	0,6663746	0,5320277	0,7386480	0,1304573	0,6914453	0,1230909	0,3565182	0,6612769	0,0440741	0,1931337	0,7034933	0,4661468	0,6880364	0,3623523	0,4477331	0,6782587
1080	0,7516816	0,4664766	0,7694553	0,1865824	0,6473314	0,1056506	0,3893630	0,9645259	0,0426873	0,1941239	0,7773581	0,3998314	0,6917565	0,3376713	0,4125824	0,6854901
1100	0,6316941	0,3978888	0,7569413	0,1151812	0,8447002	0,0504472	0,2613795	0,7645176	0,0263572	0,2974555	0,6032309	0,4211091	0,8187941	0,3963036	0,4094158	0,7407545

0	0,7408020	0,4522988	0,6472037	0,2347733	0,7753203	0,1044622	0,3486540	0,6673392	0,0224713	0,2481775	0,5770536	0,5772049	0,5306387	0,4673926	0,5392522	0,7614294
20	0,6875160	0,4585246	0,8194430	0,0866071	0,6966070	0,1418932	0,3993772	0,7866262	0,0520702	0,2953703	0,5990892	0,4021186	0,6432004	0,5810927	0,4495626	0,8431233
40	0,6449804	0,4687279	0,7609510	0,0815128	0,6124862	0,1640977	0,3455472	0,7479785	0,0331212	0,2384477	0,6571110	0,4572762	0,6448049	0,6528071	0,4785529	0,6569085
60	0,5726270	0,4415624	0,8705409	0,0899316	0,5960164	0,1165369	0,2562194	0,6685532	0,0484756	0,2251678	0,8064199	0,4974944	0,7700220	0,4911361	0,4679796	0,7120072
80	0,6232251	0,6628377	0,7739733	0,1064067	0,5341568	0,0927080	0,3542837	0,7279993	0,0370044	0,1716430	0,7201227	0,5409564	0,7685548	0,5606647	0,4397244	0,7300071
100	0,4945075	0,5320285	0,6658726	0,1203946	0,5614501	0,0881180	0,3256378	0,6378029	0,0882373	0,1818459	0,6109969	0,4748205	0,6179080	0,6762767	0,4932227	0,7902908
120	0,4523672	0,5209902	0,7337309	0,1401005	0,5039909	0,1103308	0,4167841	0,7001320	0,0389527	0,2723724	0,6730049	0,5794753	0,6411627	0,6855870	0,5548766	0,7312887
140	0,3874020	0,4236119	0,7315390	0,1351029	0,3531225	0,1389452	0,3916742	0,7380781	0,0302270	0,2548494	0,6378491	0,6572614	0,6053146	0,7381748	0,4326246	0,8225936
160	0,4407771	0,4992924	0,7208607	0,1073144	0,4003335	0,1816796	0,3581778	0,8063341	0,0233516	0,2775986	0,6744691	0,5329817	0,5585678	0,5452881	0,5465481	0,7123326
180	0,3701713	0,4074943	0,8682259	0,0984963	0,3575477	0,2099514	0,3545487	0,7494482	0,0610975	0,2651080	0,6394350	0,4869106	0,4731807	0,5337403	0,4734900	0,8266668
200	0,3544561	0,4566116	0,7662258	0,1331452	0,3486840	0,1213738	0,3890766	0,7161067	0,0196915	0,3145088	0,6166949	0,6081512	0,5750428	0,4712766	0,4866762	0,7273054
220	0,3378410	0,5108795	0,7213900	0,1827658	0,2900539	0,1306923	0,4773619	0,7350674	0,0404347	0,2665512	0,6424341	0,5369844	0,6008932	0,4526215	0,4669294	0,5820858
240	0,2038920	0,5495934	0,7777522	0,1192345	0,2605458	0,1941021	0,5529433	0,6165405	0,0381566	0,2490922	0,6987370	0,4999976	0,8074734	0,5396690	0,4133078	0,6169043
260	0,3761505	0,4993819	0,6875956	0,1133066	0,3055022	0,2068348	0,5054750	0,6975274	0,0288617	0,2976419	0,7408466	0,4824752	0,7440854	0,4671556	0,3992061	0,7785493
280	0,3392025	0,4595291	0,7064211	0,1048174	0,2558512	0,2200803	0,5161202	0,6725911	0,0398194	0,3170883	0,7906344	0,3653441	0,7446134	0,5538020	0,5055426	0,7341989
300	0,3391038	0,4845092	0,6211492	0,1024058	0,2654491	0,2403144	0,5215348	0,6636345	0,0467362	0,2722604	0,6621595	0,4218143	0,6515193	0,5677332	0,4971668	0,7328707
320	0,3284364	0,5318327	0,6617555	0,0795826	0,2687057	0,1686559	0,5411485	0,7779160	0,0440817	0,2101070	0,7167239	0,4407429	0,6491288	0,6235685	0,4389869	0,6538357
340	0,5499901	0,5120536	0,6759969	0,1039708	0,2942741	0,2263191	0,5020193	0,7232220	0,0544064	0,2296338	0,7575093	0,4133635	0,6647782	0,5857274	0,5302059	0,7461302
360	0,3273773	0,4770229	0,6933113	0,1370215	0,3181644	0,1793763	0,5601433	0,8353423	0,0718914	0,1958761	0,6139243	0,4062945	0,7842371	0,5614814	0,5788322	0,8798397
380	0,3795008	0,4582187	0,6238896	0,1006175	0,2771889	0,1288274	0,6368088	0,8041097	0,0317534	0,2596867	0,5699194	0,4308831	0,6493678	0,5687656	0,4568625	0,8508089
400	0,4180793	0,4005058	0,7469673	0,1163948	0,2750965	0,1518304	0,6756823	0,8390089	0,0529633	0,2961593	0,5770604	0,4907942	0,5825795	0,5209564	0,5167535	0,8142664
420	0,4541153	0,4915942	0,5564531	0,1243351	0,2211006	0,1006392	0,6339838	0,6833023	0,0320647	0,2628666	0,6601773	0,4433151	0,6683128	0,7422998	0,4827394	0,7910255
440	0,3876031	0,4234214	0,6810125	0,1071940	0,2896528	0,1256237	0,6218673	0,7106147	0,0395442	0,2020641	0,6862897	0,4203724	0,6549736	0,6506455	0,5030299	0,7685506
460	0,4386049	0,5122179	0,7952971	0,1080187	0,3352113	0,1501710	0,6963802	0,7366326	0,0553045	0,2153133	0,7573606	0,4367857	0,7034245	0,5867192	0,4843889	0,8050541
480	0,3964371	0,4487049	0,6723861	0,1053184	0,3365128	0,1653264	0,4976548	0,7368738	0,0491082	0,2338061	0,7837025	0,4082577	0,5745146	0,7079036	0,3632414	0,7050807
500	0,4986736	0,4676188	0,5226571	0,1871089	0,2269874	0,1459106	0,6036258	0,7405560	0,0519094	0,2348085	0,7559712	0,4507305	0,5414672	0,5549123	0,4522838	0,8007562
520	0,3230748	0,5571150	0,7140584	0,1266175	0,1898938	0,1821966	0,5620884	0,6933635	0,0181441	0,2296559	0,6752334	0,4789633	0,4965085	0,6465614	0,6151817	0,6601040
540	0,4655389	0,4555628	0,6928865	0,1664238	0,2061146	0,2357650	0,5804115	0,8409080	0,0330404	0,2596556	0,8659109	0,4594093	0,5829735	0,6415323	0,4709436	0,7181322
560	0,4504967	0,4502496	0,6458671	0,1448105	0,2857439	0,1554334	0,4946547	0,9081819	0,0522998	0,2078684	0,6757648	0,4235911	0,6399854	0,5803563	0,5438368	0,7389681
580	0,4780671	0,5248031	0,7986720	0,1851176	0,2611946	0,1823110	0,6332139	0,8154145	0,0551001	0,1603398	0,6530519	0,3688474	0,7025990	0,5099286	0,4888631	0,7012756
600	0,3995215	0,5250206	0,7255577	0,1745883	0,2668237	0,1560727	0,5321172	0,6868020	0,0522688	0,2072788	0,6861030	0,4617881	0,5709721	0,5041081	0,4627288	0,6588459
620	0,5613283	0,5143389	0,8081739	0,1343600	0,3299255	0,0918318	0,5408546	0,7657227	0,0279309	0,2015268	0,6609994	0,3080308	0,6205553	0,5152625	0,5026429	0,8013902
640	0,5963648	0,5297476	0,7093549	0,1920224	0,3984759	0,1219276	0,5536080	0,7692506	0,0398993	0,2334790	0,6639016	0,4106270	0,6241731	0,4586007	0,4834575	0,8205947
660	0,6674625	0,4523817	0,7808573	0,1836682	0,4859519	0,1891625	0,5238719	0,7884027	0,0475263	0,2781699	0,6740553	0,3224251	0,4888460	0,4125271	0,4916603	0,6272255
680	0,7494915	0,5437120	0,7232260	0,1538485	0,3857461	0,1164204	0,4090462	0,9424650	0,0514772	0,2266120	0,8259849	0,3731760	0,6062781	0,4163299	0,4880263	0,7247779
700	0,7424013	0,5760403	0,7862650	0,1376164	0,5156336	0,1564628	0,5658104	0,8090794	0,0576196	0,1912070	0,8218889	0,3457769	0,6543205	0,4103853	0,6017586	0,7001521
720	0,7938603	0,5347602	0,7323763	0,1920292	0,5572055	0,1015355	0,4997668	0,7093065	0,0234837	0,2319814	0,8463406	0,3896570	0,5383170	0,4189613	0,5664848	0,7497500
740	0,6833446	0,6480518	0,6731298	0,1623911	0,5336043	0,1100765	0,5444092	0,7832783	0,0838362	0,3083157	0,8451015	0,3585701	0,6432952	0,4793825	0,5167108	0,7477762
760	0,5608212	0,5317589	0,7419395	0,1330428	0,6525150	0,1421734	0,4240357	0,7531843	0,0553078	0,2013522	0,6954290	0,4255371	0,6387074	0,4051665	0,5261695	0,7712836
780	0,6938697	0,4928120	0,6718554	0,1501859	0,5703876	0,0817905	0,3323888	0,7231832	0,0613290	0,2994093	0,7325417	0,3190097	0,5642073	0,4121781	0,4725059	0,7098225
800	0,5863434	0,5844593	0,7537252	0,1856978	0,5744299	0,1124142	0,3864620	0,7429174	0,0545572	0,2221527	0,6767516	0,3593850	0,7850785	0,4410245	0,5200623	0,6274874
820	0,7117691	0,5066853	0,7046962	0,1160952	0,5391598	0,1038495	0,3959063	0,7379850	0,0246568	0,2797243	0,5829285	0,4133457	0,7083872	0,4138746	0,5173609	0,6986695
840	0,6970537	0,4361975	0,7166208	0,1474817	0,6303086	0,1297033	0,3631683	0,8143541	0,0282076	0,3283538	0,6909458	0,5319826	0,6899356	0,3902376	0,6390859	0,6690949
860	0,7492121	0,4623416	0,7174202	0,1065531	0,8483428	0,0869242	0,4090174	0,8084018	0,0312198	0,2340284	0,7711360	0,4059047	0,6785914	0,3934518	0,4577360	0,6750808
880	0,7162418	0,5129264	0,7502304	0,1471998	0,5934331	0,0933267	0,3376610	0,8655639	0,0452047	0,2485660	0,6211983	0,5273772	0,6260727	0,5162198	0,5569705	0,6480158
900	0,6187554	0,4721273	0,7800605	0,1479407	0,8011110	0,1380074	0,3520106	0,7918752	0,0247923	0,2232417	0,7186381	0,4992172	0,5967893	0,4793711	0,4721185	0,6763134
920	0,6393826	0,4573069	0,6547767	0,1674320	0,7588622	0,1189597	0,2974339	0,7677673	0,0436808	0,3758457	0,7668338	0,5159216	0,6048952	0,3488024	0,4968993	0,7091704
940	0,9119929	0,4943402	0,6484916	0,0998997	0,7028935	0,0842145	0,3764592	0,7212722	0,0328462	0,2406918	0,6648429	0,5877271	0,6376419	0,4246046	0,4266823	0,7135357
960	0,6908940	0,4983909	0,7829634	0,1324653	0,6657244	0,1396309	0,3073444	0,6965892	0,0384417	0,2792527	0,6406880	0,5839196	0,6278734	0,4063760	0,5015009	0,6554475
980	0,7432379	0,5832803	0,7777841	0,1357236	0,7348239	0,1006866	0,3380590	0,7082551	0,0740930	0,2737336	0,8215521	0,6236611	0,6835611	0,3609621	0,4409046	0,6971300
1000	0,8021060	0,4424957	0,9133800	0,1232470	0,6137837	0,0909980	0,3244894	0,8542574	0,0420112	0,1887003	0,7347001	0,4103523	0,6083263	0,4268763	0,4362027	0,7450791
1020	0,7417624	0,4866559	0,8483084	0,1354342	0,6459361	0,1370334	0,4356939	0,6187271	0,0463746	0,3011753	0,7880435	0,4987771	0,6587783	0,3281549	0,5559275	0,6732919
1040	0,7677224	0,4673931	0,6719727	0,1095506	0,6128576	0,0872308	0,3245387	0,8063936	0,0420850	0,2756610	0,8491161	0,5048411	0,5763833	0,4122725	0,6001059	0,8068473
1060	0,7406201	0,4135270	0,6337101	0,1028104	0,5918709	0,0907517	0,4165047	0,7523364	0,0401169	0,1694109	0,7167231	0,4556009	0,6575945	0,3999721	0,6077631	0,6574947
1080	0,6523691	0,5116683	0,6515625	0,0985255	0,6239935	0,1200914	0,3384429	0,6950236	0,0489794	0,1700886	0,6409319	0,5954105	0,7256103	0,3621829	0,5299502	0,7069739
