"Time"	hipA	hipB	ihfB	yeiL	tdcA	tdcF	tdcG	tdcE	tdcC	tdcD	tdcB	hemF	amiA	ibpB	uspB	ecpD
1100	0,6826575	0,3112761	0,3286870	0,7006749	0,6346420	0,2270279	0,2298486	0,2062323	0,6386882	0,9692877	0,8158612	0,3065026	0,8412680	0,1579686	0,8199103	0,3027435

0	0,7081478	0,3190892	0,3726016	0,5738924	0,6608471	0,1615315	0,1952059	0,2017575	0,5682986	0,8925857	0,7770426	0,3591222	0,7936145	0,2199795	0,9712504	0,2517356
20	0,6475896	0,3477483	0,3130926	0,7004781	0,6981941	0,3137004	0,2627245	0,2003613	0,6133106	0,9550328	0,6874426	0,3147140	0,7354425	0,2928704	0,8603079	0,2415959
40	0,5873730	0,3082377	0,3492580	0,7006513	0,7557774	0,3753709	0,2367840	0,1738859	0,5600697	0,9634095	0,6756704	0,3029064	0,7967522	0,3734473	0,9123437	0,2794532
60	0,5375687	0,2539695	0,3185624	0,7769029	0,8378240	0,4884189	0,2769070	0,1803844	0,5479002	0,9792010	0,6260708	0,3150814	0,7991287	0,4530643	0,8905268	0,3792264
80	0,4970234	0,2397168	0,3492278	0,7219528	0,9166966	0,5041117	0,2525859	0,1619663	0,5980930	1,0039009	0,6329011	0,3215114	0,8156393	0,6216207	0,9126082	0,3893190
100	0,5076544	0,2026022	0,3697717	0,6874579	0,9588965	0,5596196	0,2411545	0,1307298	0,6339266	0,9582439	0,6544575	0,3252530	0,7109290	0,6779831	0,8759301	0,4564242
120	0,5145286	0,1705384	0,3453773	0,6439628	0,9273281	0,5389946	0,2738519	0,1694245	0,6540244	0,8849560	0,7212569	0,3150002	0,6599772	0,6440724	0,7940028	0,4954767
140	0,4541851	0,1788392	0,3076814	0,6282714	0,9591832	0,5909338	0,2987540	0,1955716	0,6353897	0,9130043	0,7805675	0,3302739	0,6907861	0,7082748	0,8334890	0,5097662
160	0,4482525	0,1570227	0,3472779	0,6500924	0,9840884	0,6349209	0,3314251	0,2055594	0,6294840	0,9116287	0,8489303	0,3121726	0,6886630	0,7272462	0,9290040	0,5067291
180	0,4494648	0,1385578	0,3729269	0,6184145	0,9662635	0,7568808	0,3529933	0,1883878	0,5800774	0,9492145	0,8137394	0,3165721	0,6541289	0,7491098	0,9823842	0,5484706
200	0,4903611	0,1132802	0,3505632	0,5723751	0,9388613	0,7177550	0,3259758	0,1596291	0,6203140	0,9599201	0,8214428	0,3061719	0,6579571	0,7508442	0,8972444	0,5548832
220	0,4339882	0,1252917	0,3656404	0,5807588	0,9939637	0,7846591	0,3374533	0,1884108	0,6246677	0,9632423	0,7656348	0,3217861	0,7304024	0,8227354	0,8451545	0,5198841
240	0,4692481	0,1299520	0,3084032	0,6293907	1,0182971	0,8249492	0,3421761	0,2108258	0,6855361	1,0077964	0,7695355	0,3132059	0,7491216	0,8053588	0,8016930	0,5602009
260	0,5193598	0,1187463	0,3056377	0,6462010	0,9987770	0,7594277	0,2915154	0,1940523	0,6648716	0,9294696	0,8048269	0,3539050	0,7544661	0,7779570	0,7907432	0,5429911
280	0,5305606	0,1164383	0,3093549	0,6068102	1,0617788	0,6826668	0,2959177	0,2099228	0,6880464	0,9181440	0,7363321	0,3693461	0,7776511	0,7710259	0,7697322	0,5597961
300	0,4780501	0,1102175	0,3388128	0,5851055	0,9732891	0,7160858	0,3476087	0,1726870	0,6793887	0,9677733	0,7179540	0,3986856	0,7567842	0,6865559	0,7999663	0,5223664
320	0,5050397	0,0917818	0,3752684	0,6148753	1,0216534	0,7747136	0,3679214	0,1635720	0,6647958	1,0339688	0,6966196	0,4138372	0,8028677	0,6538520	0,8209305	0,5052015
340	0,5013736	0,0827702	0,3704358	0,5829010	0,9631434	0,7164204	0,3383631	0,2186131	0,6615948	1,0019153	0,7156204	0,3940219	0,7723096	0,7435288	0,8797647	0,4793012
360	0,5463758	0,0971209	0,3330607	0,6168604	0,9905196	0,7415634	0,3808657	0,2458313	0,6871056	0,9828694	0,7072266	0,3619568	0,7033373	0,7559267	0,7664784	0,5043926
380	0,4997143	0,1159244	0,3890794	0,6383093	1,0167234	0,7245238	0,3820346	0,2570538	0,7462846	0,9677036	0,7037570	0,3755047	0,6990508	0,8656431	0,8537184	0,5304100
400	0,5537385	0,1053339	0,3444955	0,7011940	1,0417059	0,7568797	0,4486321	0,2571524	0,7784844	0,9678101	0,7038496	0,3463685	0,7059169	0,7740195	0,8809485	0,5032895
420	0,4884760	0,0977395	0,3444209	0,6532950	0,9945853	0,7782782	0,4469705	0,2794004	0,7456684	0,9557004	0,7039331	0,3141396	0,7436240	0,7508278	0,8425431	0,4812700
440	0,5235262	0,1087364	0,3765166	0,5641629	1,0151331	0,7452415	0,3790922	0,2216312	0,7694485	0,9645687	0,7255659	0,3243078	0,7594365	0,6780673	0,8740377	0,4893899
460	0,5110918	0,1051568	0,3552983	0,5610314	0,9734293	0,7064683	0,4089693	0,2062867	0,8161900	0,9488233	0,6738385	0,3325471	0,7892246	0,7332394	0,8907233	0,5013296
480	0,5365032	0,1102999	0,3069042	0,6503082	0,9557044	0,7034102	0,3969991	0,2084614	0,8018467	0,9539229	0,6123070	0,2836787	0,7015662	0,8082810	0,9168868	0,5150748
500	0,5055606	0,1011463	0,3140797	0,6601130	0,9870934	0,6414880	0,3807482	0,1941624	0,7847151	0,9583397	0,6883674	0,2921534	0,7199779	0,7695848	0,9414834	0,5081695
520	0,4489629	0,1113257	0,3267215	0,6365737	1,0338771	0,6318626	0,3669494	0,2122038	0,7766671	0,9477427	0,7165773	0,3234308	0,7331301	0,7769097	1,0145343	0,4554342
540	0,4643222	0,1076955	0,3519822	0,6318731	1,0079459	0,7406285	0,3584160	0,1941168	0,7274610	0,8990190	0,7049218	0,3462982	0,7096683	0,8222579	0,9784554	0,4376816
560	0,4219106	0,1052202	0,3433212	0,6743601	1,0184653	0,6879419	0,3385327	0,1769600	0,7669284	0,9422291	0,7467559	0,4073161	0,7060594	0,8516062	0,9773353	0,4441700
580	0,4790105	0,1249859	0,3511327	0,6915211	0,9990742	0,7701239	0,3240459	0,2411856	0,7997736	0,9745994	0,7551042	0,3926618	0,7011246	0,8338294	0,9938534	0,4452417
600	0,5105208	0,1790096	0,3511847	0,6517099	0,9400101	0,6199347	0,3565962	0,2263139	0,8148939	1,0205201	0,7195274	0,3831349	0,6859317	0,7272945	0,9486437	0,4294247
620	0,6174614	0,2088306	0,3511082	0,6692451	0,8563249	0,4756501	0,3750192	0,2221061	0,7489831	1,0241714	0,7176756	0,3154851	0,7019251	0,5761104	0,8443229	0,4016530
640	0,6943915	0,2539440	0,4235242	0,6935742	0,7672184	0,4048167	0,3474710	0,1950966	0,7436966	1,0116102	0,7304685	0,3546806	0,7028347	0,5012147	0,9280941	0,3691156
660	0,6891182	0,2651974	0,4089491	0,6947989	0,7393522	0,3649927	0,3901686	0,1572766	0,7572970	1,0135190	0,7400236	0,3620584	0,6529031	0,4936661	0,9573784	0,3827318
680	0,7299981	0,2655258	0,3707478	0,6869895	0,7338701	0,2393041	0,3382163	0,1882593	0,8106064	1,0345494	0,7520832	0,3723305	0,7238418	0,3981392	0,8226141	0,3797361
700	0,6729839	0,3245179	0,3496170	0,7580172	0,7652029	0,2168957	0,3569687	0,2251238	0,7751589	1,0235262	0,7392927	0,3184021	0,7471142	0,3556880	0,8757213	0,3655998
720	0,7378053	0,3409475	0,2839894	0,7270178	0,7094031	0,2391969	0,3449589	0,2257365	0,7070516	0,9652396	0,6869391	0,3428493	0,7781827	0,2661736	0,9212675	0,3541781
740	0,7552624	0,3502282	0,3402273	0,7513489	0,6662370	0,2554685	0,3411843	0,1739937	0,6661065	0,9067870	0,7248418	0,3413086	0,7576012	0,2512874	0,9121635	0,3263428
760	0,6926751	0,3601861	0,3222137	0,6938064	0,6797949	0,2251389	0,3229573	0,1781661	0,6516691	0,9668846	0,7428243	0,3013058	0,7208485	0,2248873	0,8648615	0,3079789
780	0,7280399	0,3547518	0,3562564	0,6413821	0,7082630	0,1814833	0,2642754	0,1699834	0,6010434	0,9094704	0,7426549	0,3766372	0,7330957	0,2178604	0,8582512	0,3032650
800	0,6868662	0,3913648	0,3679146	0,6359800	0,7303625	0,2239302	0,2298172	0,1456891	0,6662759	0,8978328	0,7326882	0,3351612	0,7085697	0,1991538	0,8202076	0,2850703
820	0,7180370	0,4155124	0,3839497	0,6309892	0,7849911	0,2335812	0,2441225	0,1437675	0,6416207	0,9555763	0,7283178	0,3280303	0,7421208	0,1521896	0,8186564	0,2712086
840	0,7500541	0,4446525	0,3922376	0,6548711	0,7995606	0,2346874	0,1948662	0,2063156	0,6506925	0,9886757	0,7103118	0,2890510	0,7569662	0,1396712	0,7946720	0,2690225
860	0,7206402	0,4630684	0,3576756	0,6461829	0,8247621	0,2921223	0,2331707	0,1828027	0,6477601	1,0609278	0,7785101	0,2828033	0,7253671	0,1759281	0,7397655	0,2816406
880	0,7150038	0,4408805	0,3195857	0,7026586	0,8331843	0,3089169	0,2550283	0,2072742	0,6713273	0,9812415	0,7331486	0,2889773	0,7365393	0,2056309	0,8112237	0,2946817
900	0,6957595	0,4430470	0,3390397	0,6501739	0,8532376	0,2524578	0,2528361	0,1929174	0,6444364	0,9759991	0,6852947	0,3029467	0,7643771	0,2025506	0,8738517	0,2886980
920	0,6430032	0,3920575	0,3404654	0,6245602	0,7989778	0,2584669	0,2591672	0,1991100	0,6054566	0,9805799	0,7419676	0,3713963	0,7909170	0,2019248	0,8869633	0,2713129
940	0,6482017	0,3569190	0,3607017	0,5780236	0,7762359	0,2823643	0,2773840	0,1592673	0,6356050	1,0138331	0,7650076	0,3623216	0,7587036	0,1685662	0,9232281	0,2886709
960	0,6498156	0,3241817	0,3093304	0,6008049	0,7219711	0,2601318	0,2442567	0,1203802	0,6794768	0,9875625	0,7755361	0,3596910	0,7791233	0,1633650	0,9554657	0,3040834
980	0,6444024	0,3085816	0,3078830	0,6335701	0,7220134	0,2385263	0,2497050	0,1148587	0,6435322	0,9632122	0,7484826	0,3593545	0,8402799	0,1579003	0,9742066	0,2695056
1000	0,6371097	0,2514290	0,3787489	0,6568525	0,6930123	0,1856709	0,2917094	0,1516949	0,6007237	0,9393912	0,8093243	0,3665813	0,7896551	0,1772794	0,9639088	0,2661615
1020	0,6544092	0,2932542	0,4252979	0,6064135	0,6725576	0,2113266	0,2619344	0,1739800	0,5723301	0,9486557	0,8784690	0,3489526	0,7666879	0,1900332	0,9409849	0,2342543
1040	0,6981377	0,3471916	0,3850328	0,6456071	0,6858953	0,1945674	0,2803897	0,1681872	0,5957192	0,9716657	0,8731142	0,3258860	0,7407391	0,1838133	0,9426998	0,2294828
1060	0,6936759	0,3663265	0,3305563	0,6251560	0,6656479	0,1781473	0,2687026	0,1529685	0,5917819	0,9233732	0,9405548	0,2888972	0,7040013	0,1869194	0,8448295	0,2436236
1080	0,6813511	0,3922809	0,3374031	0,6533408	0,6667613	0,2217689	0,2407603	0,1369615	0,6348138	0,9331911	0,8996673	0,3319029	0,7419438	0,1609380	0,8476019	0,2029573
1100	0,7593858	0,3907854	0,3069046	0,6399776	0,6236453	0,1892226	0,2360362	0,1580336	0,6369399	0,9326299	0,8102012	0,3508065	0,7833275	0,1408618	0,8008738	0,2121639

0	0,7081478	0,3190892	0,3726016	0,5738924	0,6608471	0,1615315	0,1952059	0,2017575	0,5682986	0,8925857	0,7770426	0,3591222	0,7936145	0,2199795	0,9712504	0,2517356
20	0,7013364	0,2941744	0,2797425	0,5680520	0,6947922	0,1965298	0,3133569	0,1581209	0,6286535	0,8964453	0,7785523	0,3116604	0,7853318	0,2077856	0,8115356	0,2362816
40	0,6528601	0,3012916	0,3232145	0,5594702	0,5808779	0,1751194	0,3760072	0,1728013	0,6884662	0,9419174	0,8495477	0,3180591	0,7611129	0,1470249	0,8450437	0,2778140
60	0,6652836	0,2875502	0,3821303	0,5488955	0,5716149	0,1227744	0,5001461	0,1607803	0,7822624	0,9176811	0,8389318	0,3654167	0,7482384	0,1449804	0,8280097	0,3256135
80	0,7015760	0,3279777	0,3718879	0,5704302	0,5869560	0,1169255	0,5723910	0,2042930	0,8209525	0,9622438	0,8824406	0,3708970	0,7729650	0,1518867	0,8845457	0,3749565
100	0,7421252	0,3669541	0,3666291	0,5690734	0,7001765	0,1530096	0,6643885	0,1673449	0,8153839	0,9501777	0,8845306	0,3517330	0,7770811	0,1754662	0,9242579	0,4185297
120	0,6490371	0,3721208	0,3308663	0,6251804	0,7135270	0,1749546	0,7755950	0,1918402	0,8346258	0,9323210	0,9464667	0,3555633	0,7783764	0,1769359	0,9372316	0,4890515
140	0,6541073	0,3919893	0,3935696	0,6243290	0,7260367	0,1905277	0,7739424	0,1931770	0,8099675	0,9767460	0,9787102	0,3601254	0,7953505	0,1718112	0,9206206	0,5052475
160	0,6645793	0,3820755	0,3536329	0,6064462	0,6915834	0,1895658	0,7829146	0,1988635	0,8018535	0,9727223	0,9798554	0,3418802	0,8243336	0,1898025	0,8601613	0,5436326
180	0,6839231	0,3482867	0,3214572	0,5984858	0,6515112	0,1726794	0,8779983	0,2154632	0,8594379	0,9361848	0,9797536	0,2772982	0,7679616	0,2219337	0,9133138	0,5480501
200	0,6842771	0,3669666	0,3063308	0,6075021	0,6257401	0,2174765	0,7978207	0,2051696	0,7849141	0,9578912	0,9693381	0,2949633	0,7846138	0,1821491	0,9495287	0,6348033
220	0,7511589	0,3631748	0,3429846	0,6098753	0,6504813	0,1912941	0,8062915	0,2164687	0,7520880	0,9455629	0,9752010	0,3174287	0,7956504	0,1586512	0,9072257	0,6901816
240	0,7561234	0,3358249	0,3280816	0,6530787	0,6308219	0,2061609	0,7857314	0,1918526	0,7379128	0,8764873	1,0036324	0,3029981	0,8028779	0,1499344	0,8901184	0,7291283
260	0,7917833	0,3385141	0,3176468	0,6365149	0,6754136	0,1873408	0,8176482	0,1618065	0,7714709	0,9046920	1,0815793	0,2683390	0,7456519	0,1321738	0,9187409	0,7179746
280	0,8039192	0,2922000	0,3269291	0,6021435	0,6716163	0,1380010	0,8057158	0,2135653	0,6581728	0,8924329	1,0135969	0,2996605	0,7191952	0,1427647	0,9603294	0,6920549
300	0,7779821	0,2872390	0,3620484	0,5930886	0,6516822	0,1388044	0,8075111	0,1820300	0,7428549	0,9088729	0,9195599	0,3288738	0,7614219	0,1330415	0,9517417	0,7060958
320	0,7550406	0,3388158	0,3419546	0,5880305	0,6356628	0,1193678	0,8678251	0,1933337	0,7924719	0,8965511	0,9152719	0,3658421	0,7683080	0,1316140	0,9443593	0,6570857
340	0,7483678	0,3356421	0,3381960	0,5654615	0,6608550	0,1840033	0,9142401	0,1921019	0,7818380	0,9563476	0,9428145	0,3471505	0,7549322	0,1570430	0,9501428	0,6306888
360	0,7818639	0,3075153	0,3643196	0,5903550	0,6327761	0,1619383	0,9072163	0,1699656	0,8080731	0,9768193	0,9489760	0,3742787	0,7628896	0,1702851	1,0014179	0,6558179
380	0,7745674	0,2910711	0,3436570	0,6005818	0,6278285	0,1868180	0,8905951	0,1789635	0,8300498	0,9619016	0,9025739	0,3581095	0,7404654	0,1647275	0,9361421	0,6331308
400	0,7410570	0,2952106	0,3695653	0,5843081	0,6169680	0,2162619	0,8885267	0,1632714	0,8653037	0,9296495	0,8806570	0,3356873	0,7509528	0,1922361	0,9411951	0,6315231
420	0,6925628	0,3268210	0,3961550	0,6377979	0,6040304	0,1835935	0,8577592	0,1639458	0,8216554	0,8967506	0,9241438	0,3372906	0,7304428	0,1596446	0,8313866	0,5965471
440	0,7159312	0,3394910	0,3587031	0,6505125	0,6344764	0,2126511	0,8908479	0,1560273	0,7881141	0,8853101	0,9656048	0,2910757	0,6694049	0,1428090	0,8544443	0,6334944
460	0,6882735	0,3602093	0,3402093	0,6605553	0,6699047	0,1860922	0,9400877	0,1489531	0,7602993	0,8726261	0,9371670	0,2756663	0,7075265	0,1582651	0,8111890	0,6457690
480	0,6450500	0,3520747	0,3323132	0,6554146	0,6915464	0,1611155	0,9772370	0,1612925	0,7485580	0,8972157	0,9758617	0,2848972	0,7327686	0,1404045	0,7498459	0,6333700
500	0,5801371	0,3965021	0,3477389	0,6446385	0,7223367	0,1589850	0,9302571	0,1574122	0,7596626	0,8697349	0,9237572	0,3060917	0,7869978	0,1526942	0,7897997	0,5882162
520	0,5966654	0,3637031	0,3781581	0,6213680	0,7703203	0,1861213	0,9139386	0,1492651	0,7819598	0,8365086	0,9249971	0,3208996	0,8057602	0,1801518	0,8487910	0,6056967
540	0,6803472	0,3330284	0,3592108	0,5962602	0,7278203	0,2221887	0,9940710	0,1828644	0,8149619	0,8513064	0,9296741	0,3520686	0,7605740	0,2042821	0,8589288	0,6299730
560	0,6750330	0,3273184	0,3721578	0,5917746	0,7277833	0,2861989	1,0208263	0,2005187	0,8663192	0,8111227	0,9720190	0,3339147	0,8127092	0,2140580	0,8947888	0,6322294
580	0,6790721	0,3489063	0,3261401	0,5726939	0,7354313	0,2311504	0,9306820	0,1988133	0,8271924	0,8706288	0,9107466	0,3074634	0,8282463	0,2023275	0,8193671	0,5811943
600	0,6619536	0,3644684	0,3245867	0,5786719	0,7335803	0,2041890	0,7661329	0,2106548	0,7258721	0,8727685	0,8448960	0,3161774	0,8075126	0,1558591	0,7763235	0,5099352
620	0,6678429	0,3509960	0,3484028	0,5720355	0,7350494	0,2099124	0,6283100	0,2016990	0,6683568	0,8579048	0,7777820	0,3363125	0,7591653	0,1964340	0,7905066	0,4264821
640	0,6140871	0,3462849	0,3490781	0,5304192	0,7110256	0,2164791	0,5017993	0,2151522	0,5818804	0,8920255	0,7399121	0,3444008	0,7267072	0,1814252	0,8472712	0,3929104
660	0,6689666	0,3480915	0,3737883	0,5724324	0,6997865	0,2424658	0,4304044	0,2076818	0,5559679	0,9022472	0,7464964	0,3860998	0,7445436	0,1798978	0,8170118	0,3377533
680	0,6518136	0,3375966	0,3393003	0,5741269	0,7302552	0,2417179	0,3596979	0,2141864	0,5695763	0,9155333	0,7106006	0,3976934	0,7664145	0,1692052	0,8095540	0,3309625
700	0,6183132	0,3351339	0,3798820	0,5824630	0,7710255	0,2526810	0,3599278	0,2236013	0,5958868	0,9935672	0,7938129	0,3844219	0,8147148	0,1703059	0,7034395	0,3208641
720	0,6411148	0,3563862	0,3468199	0,5829253	0,7539715	0,2882619	0,3153488	0,2239193	0,6015645	0,9833626	0,8065508	0,3748370	0,7733996	0,1962403	0,7494422	0,3234746
740	0,6368499	0,3855949	0,3399147	0,5859760	0,6830386	0,2443452	0,2961968	0,1967085	0,6188215	0,9611661	0,8383303	0,3662470	0,7902591	0,2128673	0,8416318	0,3205466
760	0,6635862	0,3573835	0,3551835	0,6237984	0,6672460	0,2194657	0,3044201	0,1713724	0,5663396	0,9008586	0,8482311	0,3269648	0,7893230	0,2171232	0,8095104	0,3198073
780	0,7401556	0,3719046	0,3431659	0,6021087	0,6696601	0,2645578	0,3011072	0,1754328	0,5673846	0,8528179	0,9001382	0,3456790	0,7569904	0,2019300	0,8450395	0,2678439
800	0,7571366	0,3541092	0,3225324	0,6177227	0,7612433	0,2701495	0,2763727	0,1598428	0,5782527	0,8898693	0,8199796	0,3204794	0,7332505	0,2169323	0,8876931	0,2745161
820	0,7357592	0,3529615	0,3550859	0,5658388	0,7036014	0,2139023	0,2956624	0,1771443	0,5891196	0,8665355	0,8290501	0,3172113	0,7024336	0,2185016	0,9101725	0,2542177
840	0,6911506	0,3719048	0,3979531	0,5474448	0,6512397	0,2348292	0,2735465	0,1980546	0,5755045	0,8805753	0,7966467	0,3366575	0,6853193	0,1954900	0,9126164	0,2602585
860	0,6748061	0,3806462	0,3436527	0,5429386	0,6622921	0,2220128	0,2926016	0,2160834	0,5997448	0,9045108	0,7112602	0,3450879	0,6836284	0,1917874	0,9186679	0,2676402
880	0,6246061	0,4060081	0,3134117	0,5766523	0,7342714	0,2559065	0,3105253	0,2256316	0,5617485	0,8318608	0,7289627	0,3481381	0,7223980	0,1942902	0,9135686	0,2514522
900	0,6077960	0,3643970	0,3107178	0,5139496	0,7639392	0,2264184	0,2992407	0,2051715	0,5748146	0,8560039	0,6934586	0,3406288	0,7012763	0,2078962	0,8768171	0,2414857
920	0,6623406	0,3939483	0,3421102	0,4806702	0,7217540	0,2212531	0,2971459	0,1646755	0,5897880	0,8367613	0,6956272	0,3479492	0,6848154	0,1820434	0,8903722	0,1973625
940	0,7302456	0,3498424	0,3448807	0,4944292	0,6900176	0,1932676	0,2716382	0,1920601	0,5944595	0,8838426	0,7029015	0,3485918	0,7173008	0,1766298	0,8807253	0,2308665
960	0,7271622	0,3114754	0,3313766	0,4635814	0,6871421	0,2170917	0,2614967	0,1891390	0,5559282	0,9004974	0,6727541	0,3562868	0,7529473	0,1723375	0,8909281	0,2332474
980	0,7137891	0,2777829	0,3675792	0,5035448	0,6573768	0,2222018	0,2507255	0,1654607	0,5488962	0,9265683	0,6902901	0,3920004	0,7272122	0,1923213	0,9086746	0,2106057
1000	0,6791263	0,2699167	0,3470948	0,5108131	0,6692787	0,1790570	0,2463530	0,1483111	0,5627429	0,9176575	0,7272577	0,3568135	0,7529866	0,1976734	0,9238343	0,1991022
1020	0,7495871	0,3087199	0,3813684	0,5117934	0,6526575	0,2162290	0,2444533	0,1511969	0,5398461	0,8523412	0,7182285	0,3053657	0,7357965	0,1824285	0,8386246	0,2370732
1040	0,7884823	0,3559073	0,3804050	0,5369589	0,6718400	0,2109426	0,2408151	0,1490759	0,4940393	0,8456726	0,7591260	0,2748182	0,7935076	0,1823188	0,8386210	0,2519676
1060	0,6581561	0,3717852	0,3147014	0,5237427	0,7084576	0,2050462	0,2556233	0,1396966	0,5194653	0,8942068	0,7218772	0,2718514	0,8015453	0,2052420	0,7783269	0,2690399
1080	0,6802384	0,3780488	0,3360631	0,4560433	0,7110809	0,1965155	0,2551886	0,1360820	0,5535068	0,9048331	0,6983782	0,2982536	0,7709621	0,2501303	0,7483080	0,2224951
1100	0,6708059	0,3673491	0,3383858	0,5073764	0,7150777	0,1965796	0,2408271	0,1812021	0,5433858	0,9046557	0,7082996	0,2563202	0,7525552	0,2107309	0,7447679	0,2432374
