"Time"	yoeB	yefM	alaS	mngB	mngR	mngA	artJ	argR	argB	artI	artQ	argA	artM	argC	argE	artP
1100	0,3463299	0,7043824	0,6309858	0,9159262	0,5157666	0,1808767	0,3127223	0,3300535	0,0171374	0,8448826	0,1603045	1,0142857	0,7626180	0,6304935	0,0147222	0,2470171

0	0,4000132	0,6515465	0,5796497	1,0480861	0,5080704	0,1654157	0,3372386	0,4314835	0,0065202	0,8968690	0,1676354	1,0203437	0,8801678	0,6643341	0,0184241	0,3004976
20	0,3544998	0,6715520	0,6010256	1,0716043	0,4470179	0,2023300	0,3967954	0,3726755	0,0069389	0,8856127	0,1056342	1,0195708	0,9149529	0,5972048	0,0060916	0,2591662
40	0,3571924	0,7004362	0,6517629	1,0273622	0,4756688	0,2028378	0,3808632	0,3767754	0,0050576	0,8577114	0,0635506	1,0277939	0,9691587	0,5433707	0,0071714	0,2670230
60	0,3432109	0,6590937	0,5992079	1,0338255	0,4932334	0,2071184	0,3637813	0,3962448	0,0012748	0,8953064	0,0431791	0,9543052	0,9359260	0,5895598	0,0121085	0,2695780
80	0,3564073	0,6873286	0,6059886	0,9644014	0,4794032	0,2016904	0,4007354	0,4505526	0,0003383	0,9225376	0,0308246	0,9674472	0,9723024	0,5798141	0,0172366	0,2597417
100	0,3805273	0,6902388	0,5573687	0,9388152	0,4967044	0,1731623	0,3569562	0,4290283	0,0009279	0,9057646	0,0220789	0,9173962	0,9349419	0,5743865	0,0159163	0,2855063
120	0,3404734	0,6597440	0,5900875	0,9561889	0,4630155	0,2181156	0,3554714	0,3830499	0,0019694	0,8795244	0,0151364	0,8799814	0,9213374	0,6388335	0,0056202	0,2887054
140	0,3577488	0,6631432	0,5801486	0,9274865	0,4559037	0,2254611	0,3541452	0,3972728	0,0006164	0,9056994	0,0128144	0,8921681	0,8998909	0,6048645	0,0146576	0,3190791
160	0,3366441	0,6570619	0,5781438	0,9337212	0,4269741	0,2223214	0,3601030	0,4277778	0,0010379	0,8783934	0,0075154	0,9263331	0,8643841	0,6344159	0,0162563	0,3376106
180	0,3302667	0,6401767	0,6915745	0,9478043	0,4819903	0,2305817	0,3237357	0,4419615	0,0051683	0,9621665	0,0035820	0,9261251	0,8907403	0,5773871	0,0180918	0,2957879
200	0,2994055	0,6026020	0,6584713	0,9463664	0,5185621	0,2139620	0,3124692	0,4383063	0,0049941	0,9517500	0,0034315	0,9328020	0,8526828	0,5367041	0,0191367	0,3137045
220	0,3109440	0,6749854	0,6882315	0,9858796	0,5076688	0,2207598	0,3299950	0,4434251	0,0011794	0,9831726	0,0032459	0,9318841	0,8372870	0,5462606	0,0178267	0,3213927
240	0,3345155	0,7449005	0,6537724	0,9449399	0,5153744	0,2428163	0,3491422	0,4227553	0,0003761	0,9853448	0,0038345	0,9744797	0,8753803	0,5590845	0,0082041	0,3083017
260	0,3611641	0,7476336	0,6667570	0,9728080	0,5398531	0,2087360	0,3073752	0,4224492	0,0000251	0,9533353	0,0055891	0,9377837	0,9153542	0,5902026	0,0086465	0,2764375
280	0,3897487	0,6763586	0,6527773	0,9458927	0,4588856	0,1970781	0,3025638	0,4323711	0,0004192	0,9026649	0,0048467	0,8947544	0,9629350	0,5619787	0,0057533	0,2847936
300	0,3868035	0,6421640	0,6210622	0,8837811	0,4503879	0,1870768	0,2870696	0,4317546	0,0003945	0,9310029	0,0059243	0,9422345	0,9295719	0,5838264	0,0047945	0,2489972
320	0,3776726	0,6237212	0,6157584	0,9488614	0,4895341	0,2037155	0,3035272	0,4153941	0,0003450	0,8967063	0,0062626	0,9514970	0,8998232	0,6599674	0,0115230	0,2794116
340	0,3571124	0,6447180	0,6082394	0,9132685	0,5775851	0,1957026	0,3453182	0,4459540	0,0000000	0,9792431	0,0064786	0,9921888	0,8803468	0,6548469	0,0118573	0,2749071
360	0,3695629	0,6758218	0,6549485	0,9469252	0,5315434	0,1825088	0,3042821	0,5089527	0,0011301	0,9706182	0,0131827	1,0391220	0,8815742	0,5894164	0,0104200	0,3023754
380	0,3786033	0,6929633	0,6644202	0,9610198	0,4961485	0,1976939	0,2659674	0,4485645	0,0004480	0,8244822	0,0066403	0,9850590	0,8981646	0,5232904	0,0148896	0,2764766
400	0,3642738	0,7180627	0,5792051	0,9492440	0,4517112	0,1747683	0,2876695	0,4165811	0,0004592	0,7684881	0,0048502	0,8985245	0,8744747	0,4580948	0,0187418	0,2902878
420	0,3752483	0,7257184	0,6442675	0,9310479	0,4456530	0,1696651	0,2913827	0,3887753	0,0010251	0,7531900	0,0037174	0,9213383	0,7980094	0,5265411	0,0121824	0,2840819
440	0,3948363	0,7185767	0,6187443	0,9444150	0,4481092	0,1832896	0,3134352	0,3916378	0,0037130	0,8290464	0,0040777	0,9309733	0,8357916	0,5223974	0,0103334	0,2545032
460	0,3987636	0,6826436	0,6365395	0,9822288	0,4535647	0,1673519	0,3192241	0,3715132	0,0034329	0,8751113	0,0046017	0,9832933	0,8617220	0,5584932	0,0000000	0,2710045
480	0,3883347	0,6843326	0,5547133	0,9432814	0,4520288	0,1814344	0,3286615	0,3542033	0,0055197	0,8269372	0,0066714	0,9433519	0,7980230	0,5641379	0,0034771	0,2605520
500	0,3843733	0,6538661	0,5983983	0,9214365	0,4424708	0,2014246	0,3659765	0,4111165	0,0015881	0,8294622	0,0047646	0,9867259	0,8231869	0,5715792	0,0131388	0,3041290
520	0,3432944	0,6433671	0,6283106	0,9945370	0,4649383	0,1974376	0,3611436	0,4077834	0,0000000	0,8352054	0,0080217	0,9225069	0,8084251	0,6394620	0,0132038	0,3082881
540	0,3231061	0,6355893	0,6346197	0,9709610	0,4877862	0,1827500	0,3481431	0,3696449	0,0005113	0,9086843	0,0103439	0,9316467	0,8412182	0,6765629	0,0133261	0,3298354
560	0,3572926	0,7051073	0,6553472	1,0022978	0,4264295	0,1696445	0,3138201	0,3591370	0,0002426	0,9059579	0,0063221	0,9479037	0,8941937	0,6413538	0,0162747	0,3267091
580	0,3336362	0,6941077	0,6476129	1,0394627	0,4290804	0,2081215	0,3656010	0,3391471	0,0083319	0,8801076	0,0425977	0,9620837	0,9094781	0,6498419	0,0145740	0,3186259
600	0,3273325	0,7737752	0,6374463	1,0618304	0,4858785	0,2020599	0,3440271	0,3966313	0,0079341	0,9781249	0,0769075	1,0040048	0,8708284	0,6385613	0,0140786	0,3123444
620	0,3260466	0,7474598	0,6027390	1,0072471	0,5101913	0,2225485	0,3509944	0,3858566	0,0151767	0,9433478	0,1022367	0,9218923	0,8809373	0,6156077	0,0157271	0,3074337
640	0,3446248	0,7314557	0,5130353	0,9295025	0,5558320	0,2522612	0,3515936	0,3782181	0,0187985	0,9400490	0,1082460	0,9146940	0,9161338	0,6207039	0,0156197	0,2836553
660	0,3671195	0,7175105	0,5118347	0,9611398	0,5422913	0,2446418	0,3823278	0,4031497	0,0143159	1,0081108	0,0997245	0,8592738	0,9261836	0,6326387	0,0132491	0,2881845
680	0,3604250	0,7128531	0,5679057	0,9052653	0,5340367	0,2264182	0,3811343	0,4096348	0,0059725	0,9883819	0,1069154	0,8974787	0,8827623	0,6222040	0,0180537	0,3415208
700	0,3552621	0,7098484	0,5576018	0,9439870	0,4687787	0,1762766	0,3398341	0,4308598	0,0028914	0,9578656	0,1219831	0,9174506	0,9227180	0,6705741	0,0075148	0,2791005
720	0,3713905	0,6398078	0,6036414	0,9702549	0,4459984	0,1897049	0,3358439	0,4070549	0,0083302	0,9424651	0,1184337	0,9081064	0,9127023	0,6516366	0,0086966	0,3134058
740	0,3579431	0,6679018	0,5648249	0,9494301	0,4384452	0,2115393	0,3193982	0,4477862	0,0097586	0,8721458	0,1430175	0,9453275	0,9002953	0,6752296	0,0120703	0,3099441
760	0,3464197	0,6283716	0,5608678	0,9179729	0,4201366	0,2430168	0,3206023	0,4431522	0,0169362	0,8856542	0,1499904	0,9533103	0,8713568	0,6779397	0,0105931	0,2947559
780	0,3738536	0,6807681	0,5808707	0,9804908	0,4385006	0,1927094	0,3125656	0,4201787	0,0093540	0,9623514	0,1624225	0,9858172	0,8186357	0,6478254	0,0165251	0,2980834
800	0,3490781	0,7109409	0,6318744	0,9115276	0,5081785	0,1863185	0,3178630	0,4048304	0,0066121	0,9592485	0,1503335	0,9827939	0,8141951	0,6364822	0,0037866	0,2877177
820	0,3822482	0,7167958	0,5414700	0,9530638	0,5342703	0,1836971	0,3201616	0,4270934	0,0051872	0,9011868	0,1578190	1,0161963	0,8621778	0,6616015	0,0080822	0,3284606
840	0,3573913	0,7187163	0,6084687	0,9181631	0,4709179	0,1944403	0,3268704	0,4677071	0,0020778	0,9371935	0,1560216	0,9931194	0,8728632	0,6266570	0,0055864	0,2959301
860	0,3432796	0,7155562	0,6131541	0,9109830	0,5063531	0,1662761	0,3255282	0,4217227	0,0110131	0,8665578	0,1204486	0,9367623	0,8560193	0,6125959	0,0044748	0,2772301
880	0,3484212	0,6977923	0,6259563	0,9300620	0,5199058	0,1814603	0,3205625	0,4057746	0,0048561	0,8824371	0,1333283	0,9434266	0,8231146	0,5233914	0,0029651	0,2602262
900	0,3530629	0,7591655	0,5736390	0,9623069	0,4251143	0,1823406	0,3155632	0,4122991	0,0110524	0,8255225	0,1291183	0,9537105	0,8597767	0,5326466	0,0067637	0,2716866
920	0,3870227	0,7845480	0,5669632	0,9892698	0,4339068	0,1948242	0,3237437	0,3620451	0,0166941	0,8256734	0,1335146	0,9165513	0,8445300	0,5600494	0,0174170	0,2779705
940	0,3737120	0,7114409	0,6066141	0,9397954	0,4719747	0,1884855	0,3465209	0,4055386	0,0151291	0,8173669	0,1466281	0,9900572	0,8855853	0,6422281	0,0081650	0,3045435
960	0,3378489	0,7118423	0,6159927	0,9309699	0,4708779	0,2109502	0,3484604	0,4318343	0,0178880	0,8755034	0,1399674	0,9971341	0,8976922	0,6264567	0,0050747	0,2719910
980	0,3354767	0,6600618	0,6362128	0,9685975	0,4922514	0,2309742	0,3676743	0,4415757	0,0128080	0,8584164	0,1261862	0,9617703	0,8693484	0,6248344	0,0141057	0,3064160
1000	0,3794346	0,6743461	0,6393802	0,9491291	0,5042962	0,1822541	0,4003218	0,4302677	0,0117639	0,9038442	0,1212916	0,9655779	0,8823420	0,5430155	0,0244321	0,2674156
1020	0,3775470	0,6789467	0,6606452	0,9256170	0,4917726	0,1698308	0,3513436	0,3747313	0,0092027	0,9222420	0,1292159	0,9858135	0,8554692	0,5601074	0,0218200	0,3273299
1040	0,4065495	0,6992691	0,6568277	0,9489830	0,5195951	0,2043812	0,3229466	0,4257486	0,0038620	0,9774912	0,1352331	1,0107398	0,8207732	0,5743558	0,0112027	0,3010997
1060	0,4370574	0,7041729	0,5488222	1,0189486	0,4978950	0,1887972	0,3462742	0,4528136	0,0074269	1,0220211	0,1163994	1,0379517	0,8002274	0,5967666	0,0101044	0,2702496
1080	0,4046731	0,6942188	0,5704971	1,0521771	0,4738096	0,1935644	0,3312036	0,4272234	0,0103072	0,9827894	0,1164026	1,0238430	0,8395416	0,6032960	0,0074787	0,2629313
1100	0,3745144	0,7231678	0,6386699	0,9751056	0,4426597	0,1980737	0,3091213	0,3903330	0,0085587	0,9609605	0,1289235	1,0191257	0,8707899	0,5563592	0,0080920	0,2795029

0	0,4000132	0,6515465	0,5796497	1,0480861	0,5080704	0,1654157	0,3372386	0,4314835	0,0065202	0,8968690	0,1676354	1,0203437	0,8801678	0,6643341	0,0184241	0,3004976
20	0,3764887	0,5676304	0,5242608	0,9134512	0,4389161	0,1310572	0,2929755	0,4007702	0,0217160	0,6068907	0,1170580	1,0343899	0,9646017	0,7187178	0,0151942	0,3497254
40	0,3473987	0,6253764	0,5673845	0,8575547	0,4732215	0,1002258	0,2449421	0,4422894	0,0132093	0,5501743	0,0841665	0,9946332	0,8976246	0,6852784	0,0227644	0,3069711
60	0,3906420	0,6738472	0,5778708	0,9151654	0,4965360	0,0646958	0,1819597	0,4231271	0,0197298	0,4957365	0,0625041	1,0104600	0,8880554	0,7418688	0,0196858	0,2727929
80	0,3933580	0,6421564	0,5959555	0,8812376	0,4876300	0,0610934	0,1518544	0,3833660	0,0154598	0,4219085	0,0505494	1,0259437	0,8939613	0,6955398	0,0230428	0,2791563
100	0,3921880	0,6459862	0,6077909	0,9829032	0,4588457	0,0471812	0,1235533	0,3877014	0,0168900	0,4178906	0,0297699	1,0230195	0,9231348	0,7403427	0,0311508	0,3196855
120	0,4546410	0,6441891	0,5606019	1,0636972	0,4378513	0,0543585	0,1011491	0,4204857	0,0134406	0,4347850	0,0236818	0,9372618	0,8249437	0,7328556	0,0227214	0,3212122
140	0,4483781	0,6361862	0,6678434	1,0026154	0,5105785	0,0473120	0,0931614	0,4231019	0,0188690	0,4291575	0,0187897	1,0102246	0,8495824	0,6633934	0,0259963	0,3213019
160	0,3933816	0,6369453	0,6674609	1,0263334	0,5314360	0,0547109	0,0877865	0,3929729	0,0232759	0,4615918	0,0213212	1,0226639	0,8804415	0,6778084	0,0183206	0,3389138
180	0,4113800	0,5667966	0,6419221	0,9404267	0,5662885	0,0761224	0,0637234	0,4004703	0,0184018	0,4642499	0,0278710	0,9811595	0,8416087	0,6550244	0,0157673	0,3311086
200	0,4193917	0,6014755	0,6531575	0,8852530	0,5725737	0,0547360	0,0652631	0,4212085	0,0126718	0,4279095	0,0242544	1,0066349	0,8442583	0,6247558	0,0183168	0,3621038
220	0,4089480	0,6641174	0,6004069	0,9101426	0,5467676	0,0466079	0,0538659	0,3973337	0,0170975	0,4147712	0,0211107	0,9957773	0,8773980	0,6094395	0,0153950	0,3244934
240	0,3733133	0,6762659	0,6341956	0,9450524	0,5256939	0,0497685	0,0587779	0,4195796	0,0109262	0,3771097	0,0177531	0,9856108	0,8952925	0,5941426	0,0174434	0,3205237
260	0,3581598	0,7022181	0,5933033	0,9224845	0,4993626	0,0515575	0,0728146	0,4078508	0,0124662	0,4047238	0,0155407	0,9533263	0,8990717	0,6120457	0,0185006	0,2841794
280	0,3643662	0,6833747	0,6111865	1,0604681	0,5054276	0,0504773	0,0778859	0,4341645	0,0148905	0,4048387	0,0167718	0,9260064	0,9496028	0,6361067	0,0027072	0,3035530
300	0,3500157	0,6619006	0,6723237	1,0570572	0,5361724	0,0453322	0,0667308	0,4173050	0,0126239	0,4201961	0,0087292	0,9599154	0,9234190	0,6497887	0,0122874	0,2704056
320	0,3718887	0,6687924	0,6382391	0,9990843	0,4921528	0,0413404	0,0494118	0,4370288	0,0197843	0,4364577	0,0057219	0,9949594	0,8679356	0,6365520	0,0139320	0,2764310
340	0,3835545	0,6409751	0,6188198	0,9663472	0,5189461	0,0355165	0,0435456	0,4663074	0,0149328	0,4183359	0,0061840	1,0275108	0,8710341	0,6003064	0,0182859	0,2740576
360	0,3485830	0,6330403	0,5701150	1,0417407	0,5332302	0,0417079	0,0423460	0,4604058	0,0116235	0,4030913	0,0096649	0,9684565	0,8853221	0,6407733	0,0255252	0,2806073
380	0,3393295	0,6367057	0,6024334	1,0445774	0,5890651	0,0529319	0,0515331	0,4414118	0,0121405	0,3800847	0,0112724	0,9896071	0,9301255	0,6125717	0,0120197	0,2532579
400	0,3611423	0,6838826	0,5910879	1,0373585	0,4808845	0,0389879	0,0527312	0,4375400	0,0231961	0,3557780	0,0125159	0,9303778	0,8943266	0,6127708	0,0126937	0,2584105
420	0,3978334	0,6297796	0,6190391	0,9601813	0,4736776	0,0535794	0,0364129	0,3705121	0,0259992	0,3310409	0,0076826	0,9169727	0,9283681	0,5826585	0,0127209	0,2516661
440	0,4188840	0,6117636	0,6123668	0,9670226	0,5645927	0,0570734	0,0474580	0,3523777	0,0226984	0,3402647	0,0136021	0,9558163	0,8788554	0,5482537	0,0111824	0,2977738
460	0,3747412	0,6032908	0,5339837	0,9886382	0,5241323	0,0333704	0,0412618	0,3577007	0,0101107	0,3627728	0,0106696	0,9209685	0,8788808	0,6430065	0,0047020	0,2888290
480	0,3714604	0,5639293	0,5871287	0,9766401	0,5106681	0,0471910	0,0475923	0,3689567	0,0061424	0,3750905	0,0128932	0,9039538	0,8726291	0,6686388	0,0097284	0,3045062
500	0,3940423	0,6456235	0,5988220	0,9396627	0,4752095	0,0441809	0,0512646	0,3890579	0,0106416	0,3944083	0,0122425	0,9251519	0,8341974	0,6797104	0,0076907	0,2756519
520	0,4036367	0,6203650	0,5747009	0,9304200	0,4228795	0,0421259	0,0604256	0,4014224	0,0098562	0,3909336	0,0148115	0,9256367	0,8192428	0,6985676	0,0099017	0,2613185
540	0,4359082	0,7043229	0,5685577	0,9551681	0,4261183	0,0407922	0,0537108	0,3957091	0,0106353	0,4013211	0,0080528	0,9457014	0,7947744	0,7033875	0,0123448	0,2869100
560	0,3880067	0,6707355	0,6240604	0,8858129	0,4588366	0,0369935	0,0493050	0,4446275	0,0101716	0,3880179	0,0087685	0,9136449	0,8741159	0,6751201	0,0052181	0,3033142
580	0,3642687	0,6487984	0,6193459	0,9482028	0,4949370	0,0955493	0,1353271	0,4474227	0,0081712	0,5579229	0,0501925	0,9493273	0,8701862	0,6643418	0,0167075	0,3055651
600	0,3707997	0,6371530	0,5757798	1,0383486	0,5670380	0,1634104	0,2165693	0,4036831	0,0084770	0,7616822	0,0671299	0,9455870	0,9043228	0,6796828	0,0237373	0,3173300
620	0,3459395	0,6192558	0,5428863	0,9426791	0,4323756	0,1800461	0,2295384	0,4421107	0,0091995	0,8271370	0,1083550	0,9254367	0,8939342	0,6431449	0,0152335	0,2737254
640	0,3756365	0,6733871	0,5887170	0,9710553	0,4566076	0,2178447	0,2975747	0,3916042	0,0052440	0,9072517	0,1381292	0,9001177	0,8964089	0,6589595	0,0147036	0,3266376
660	0,3685862	0,6682201	0,5974249	0,9023863	0,4778748	0,2221018	0,2963396	0,4057480	0,0127477	0,8746062	0,1519346	0,9785931	0,9249008	0,6443157	0,0071387	0,3191425
680	0,4134281	0,6560628	0,5949327	0,9972161	0,4894359	0,2678235	0,3216085	0,3814958	0,0136767	0,8857749	0,1580837	0,9739942	0,9532074	0,6723916	0,0193937	0,3226960
700	0,4004824	0,6675345	0,6111738	0,9635748	0,5017756	0,2475167	0,3458251	0,4144089	0,0120411	0,9185091	0,1615648	1,0345377	0,9423764	0,6500438	0,0252731	0,3058442
720	0,4105097	0,5907095	0,6147659	0,9933364	0,4814504	0,2373796	0,3555039	0,4402096	0,0081999	0,9581451	0,1714353	1,0660772	0,9550744	0,6228092	0,0186425	0,3226450
740	0,4345854	0,5821987	0,6210213	0,9570192	0,5230481	0,2264130	0,3663974	0,4153888	0,0082843	0,9745751	0,1564564	1,0987200	0,9036775	0,7137118	0,0185844	0,2936792
760	0,4046525	0,6046222	0,6228330	0,9732229	0,5403929	0,1913364	0,3669134	0,4405460	0,0011354	0,9116817	0,1265614	1,0871002	0,9313527	0,6679400	0,0185693	0,2946252
780	0,3821907	0,6099096	0,6019316	0,9896661	0,5205853	0,1965693	0,3493128	0,4002936	0,0057824	0,9437990	0,1134662	1,1106387	0,9061964	0,6407296	0,0233215	0,2691651
800	0,3585308	0,6050633	0,5935258	0,9962193	0,4581555	0,1933774	0,3760668	0,3892567	0,0089319	0,8618134	0,1226972	1,0144182	0,9059488	0,6121379	0,0233634	0,2562882
820	0,3939393	0,5798487	0,6515016	0,9170344	0,4737346	0,1537991	0,4011975	0,3867332	0,0158928	0,8548653	0,1327065	0,9530119	0,9422807	0,5889752	0,0202010	0,2652792
840	0,3847012	0,6344998	0,6188610	0,9081836	0,4325560	0,1867037	0,3669038	0,3911495	0,0127861	0,8241738	0,1454077	0,9754322	0,8948403	0,5661062	0,0250441	0,2612795
860	0,3998181	0,6539757	0,6280977	0,9564423	0,4717031	0,1849526	0,3247154	0,3808686	0,0166046	0,8154592	0,1239852	1,0129803	0,9395884	0,5782771	0,0137743	0,2790892
880	0,4075397	0,7095554	0,5920007	0,9403267	0,4380343	0,1955721	0,3164477	0,3732348	0,0124230	0,9267771	0,1155082	0,9730779	0,9311825	0,5771517	0,0153120	0,2859165
900	0,4220047	0,7032267	0,5697988	0,9785545	0,4617324	0,2388271	0,3561739	0,4042640	0,0123454	0,8798658	0,1105795	0,9571124	0,9259944	0,6313236	0,0127024	0,2389178
920	0,4021647	0,7160618	0,5956019	0,9580847	0,5082303	0,2348568	0,3582982	0,4152087	0,0141629	0,8784127	0,1070334	0,9253039	0,8698375	0,6415396	0,0100752	0,3055677
940	0,4271744	0,7149474	0,5525581	0,9776480	0,5039147	0,2434118	0,3201915	0,4002361	0,0131148	0,8954503	0,0944928	0,9359956	0,8298627	0,6484637	0,0104448	0,2812522
960	0,4264475	0,6868857	0,5709665	0,9514700	0,5614395	0,2508232	0,3252509	0,3762584	0,0085130	0,9193540	0,1024132	0,9450906	0,7964988	0,6120958	0,0094704	0,2677331
980	0,4319508	0,6771217	0,6019487	0,9532029	0,5371782	0,2418109	0,3353211	0,3989187	0,0182250	0,8516596	0,1118206	0,9477646	0,8585622	0,6038435	0,0190029	0,2479657
1000	0,4169338	0,6896238	0,6503100	0,9994947	0,4941035	0,1975861	0,3176852	0,4060145	0,0155747	0,7938208	0,1252066	0,9520679	0,8521974	0,6237806	0,0192482	0,2710434
1020	0,3962319	0,6654545	0,6867345	0,9563123	0,5008145	0,1964344	0,3112559	0,4188554	0,0143416	0,7624925	0,1024808	0,9434398	0,8758977	0,6434414	0,0202406	0,2502059
1040	0,4069334	0,6525038	0,6680861	1,0177080	0,4763727	0,2117552	0,3036342	0,4352333	0,0061529	0,8079280	0,1503373	0,9392348	0,8883569	0,6664366	0,0148029	0,2524833
1060	0,4178536	0,6596530	0,6583697	0,9653756	0,4532963	0,2313492	0,3017533	0,4243756	0,0122714	0,8648186	0,1493973	0,9515578	0,9542362	0,6381357	0,0161421	0,2616284
1080	0,3660918	0,6427886	0,6362230	1,0125434	0,5123756	0,2059031	0,3157704	0,4408231	0,0142368	0,8411690	0,1525639	0,9605770	0,9153454	0,6539720	0,0159365	0,2727643
1100	0,3562738	0,5967488	0,6272576	1,0149793	0,4937475	0,2322495	0,3114832	0,4271261	0,0138690	0,8484419	0,1358377	1,0041085	0,8974713	0,6561205	0,0110890	0,2669331
